0.0598105,0.0555153,0.0466378,0.0334866,0.0194014,0.00953512,0.00675835,0.0099659,0.0147336,0.0197478,0.0237286,0.0257138
0.0922647,0.0769624,0.0670935,0.0604819,0.0424565,0.0190242,0.0211527,0.0326614,0.0464688,0.0374665,0.0331977,0.0492794
0.0555015,0.0428636,0.0380945,0.0391816,0.0433089,0.0225907,0.00672824,0.0151003,0.0197873,0.0211303,0.0243271,0.0417012
0.0286743,0.0163519,0.0196435,0.0272219,0.0562597,0.0370711,0.0176955,0.0182422,0.0310059,0.0267744,0.0324806,0.0410734
0.0217638,0.0143454,0.0172075,0.03758,0.0613734,0.0427191,0.03295,0.0172727,0.0246737,0.0185971,0.0267016,0.0399324
0.0313725,0.0130496,0.0149164,0.0336145,0.064575,0.0403773,0.0260004,0.0187839,0.0212898,0.0161078,0.0304138,0.0512185
0.0326812,0.0122653,0.0127587,0.0395529,0.0670826,0.054131,0.0439661,0.0273602,0.0236181,0.0192333,0.0322936,0.0562307
0.0421642,0.0214272,0.0414715,0.0791836,0.0958186,0.0706904,0.0532859,0.0434128,0.0427451,0.0388227,0.0345372,0.0525975
0.0397724,0.0360204,0.064896,0.0923323,0.0935501,0.0687985,0.0610289,0.0513223,0.0389299,0.0327354,0.0344042,0.0386424
0.0356389,0.0280072,0.0368709,0.0569508,0.0840093,0.0473263,0.0445816,0.0285107,0.0296582,0.0232689,0.024901,0.0476519
0.0315174,0.0154021,0.0254418,0.0380907,0.0775917,0.0567846,0.0440964,0.0399561,0.0308717,0.0217119,0.0250872,0.061636
0.032705,0.0117245,0.0173627,0.026484,0.0591719,0.0460792,0.0268795,0.0136006,0.018732,0.0180811,0.0362916,0.0654303
0.0265834,0.0101516,0.0129977,0.0325348,0.0662728,0.0409655,0.0289457,0.023936,0.0164295,0.0171107,0.0328648,0.0441784
0.0427063,0.0263935,0.0220631,0.0415555,0.0711248,0.0463382,0.0317768,0.0180081,0.0195909,0.0200153,0.0327081,0.0409073
0.0840785,0.0941268,0.0838657,0.0752379,0.0641524,0.0652341,0.0672737,0.0490089,0.0415418,0.0445113,0.0417806,0.0367515
0.0676314,0.0595038,0.0548774,0.0389008,0.0451477,0.030921,0.0311994,0.0241107,0.024433,0.0244363,0.0218811,0.0149615
0.0445898,0.0327681,0.024243,0.0217692,0.0473086,0.0294478,0.0223416,0.0227238,0.0215074,0.0126958,0.0151523,0.0320218
0.0235527,0.0120184,0.0163671,0.0238438,0.0452058,0.0278595,0.0186805,0.0164082,0.0255944,0.0202725,0.028908,0.0409043
0.0221033,0.0122536,0.0149162,0.0285462,0.0484487,0.0336841,0.0198061,0.015521,0.0281571,0.0239986,0.0346705,0.0401041
0.030171,0.0114966,0.00947258,0.0172716,0.0413198,0.0343164,0.0253894,0.0325582,0.0328231,0.0210451,0.0324694,0.0510951
0.0267456,0.0121846,0.014849,0.0210789,0.0423591,0.0297148,0.0311207,0.0201682,0.0342249,0.0247677,0.0415222,0.052786
0.0299023,0.0218859,0.0500156,0.0985099,0.106033,0.0670634,0.0559936,0.0529946,0.0394503,0.05299,0.0639677,0.0558901
0.0346191,0.0366264,0.0598891,0.0478427,0.083721,0.0691746,0.0537919,0.0369391,0.0327578,0.0210663,0.0400044,0.0574013
0.0275331,0.0258529,0.0297944,0.0388922,0.0878876,0.0639973,0.0401881,0.0177718,0.025264,0.0173389,0.0276167,0.053633
0.024522,0.012297,0.0140455,0.0390345,0.0807541,0.0618858,0.0430726,0.0239062,0.0145578,0.0213539,0.0342741,0.053865
0.0305817,0.00901632,0.0147677,0.0274415,0.0590773,0.0488769,0.0416078,0.0266371,0.0137344,0.0208464,0.0389909,0.0691144
0.0375748,0.0151672,0.0201905,0.0394666,0.0537792,0.0496607,0.0394518,0.022269,0.0125626,0.0218444,0.0306984,0.0660839
0.0495038,0.0516876,0.0392587,0.0225836,0.0387351,0.0393901,0.0387248,0.0272765,0.0296767,0.0272758,0.0559064,0.0551589
0.0959797,0.0902197,0.0742776,0.0528253,0.0424952,0.0310514,0.0440637,0.0367865,0.0456402,0.0483939,0.0489133,0.0555693
0.0593806,0.052209,0.0472883,0.0367167,0.0209572,0.0198951,0.0259388,0.0225904,0.0244717,0.0193529,0.0179991,0.0361387
0.0333567,0.0194447,0.0141607,0.0289365,0.041205,0.0319363,0.0274236,0.0121298,0.0202384,0.0155162,0.0169066,0.0405876
0.0231925,0.0104018,0.0105782,0.0270867,0.0547367,0.0374996,0.026662,0.0240389,0.0207287,0.0191161,0.030575,0.0425473
0.021108,0.0116279,0.00864227,0.0294416,0.0530898,0.0452569,0.036795,0.0254883,0.038161,0.0194666,0.0248556,0.0369376
0.0214873,0.0116208,0.0172656,0.0306273,0.047276,0.0375416,0.0271926,0.0221979,0.0339415,0.023475,0.0238643,0.0283787
0.0199434,0.0228011,0.0440346,0.0522323,0.0613356,0.0793437,0.0832396,0.0417054,0.041859,0.0301499,0.0384938,0.0251191
0.02728,0.0230564,0.0605233,0.0873446,0.123656,0.077726,0.0499165,0.0456566,0.0237819,0.0228514,0.0396342,0.0390505
0.0183276,0.0279619,0.0384293,0.0374132,0.0718967,0.0425812,0.0479719,0.0288796,0.0272672,0.0177202,0.0291709,0.0362622
0.0244591,0.0200671,0.0268548,0.0362714,0.0724379,0.059821,0.0451762,0.0280389,0.0242097,0.0198283,0.0295267,0.0415784
0.0547128,0.0345559,0.0317673,0.0291641,0.0614895,0.0400688,0.0234869,0.0177289,0.024623,0.0238879,0.0281895,0.0584376
0.100859,0.0933781,0.0824408,0.0812223,0.0943894,0.0580483,0.0470772,0.0321295,0.0306446,0.0334278,0.0480847,0.0648047
0.0694936,0.066297,0.057138,0.0492948,0.063361,0.0391421,0.0235393,0.0265398,0.0267793,0.0265767,0.0246718,0.0314485
0.0403925,0.0304947,0.0286743,0.0209312,0.0436613,0.0402427,0.0319863,0.0297089,0.0223842,0.0190106,0.0275674,0.0244014
0.0274978,0.0133641,0.0115028,0.0305186,0.050505,0.0289156,0.0176056,0.016894,0.0242916,0.015585,0.0253486,0.0382279
0.024002,0.0147082,0.00946155,0.034759,0.0589034,0.0326936,0.0210771,0.0236678,0.0287723,0.0201033,0.0280373,0.0366959
0.0239565,0.0168978,0.0197991,0.0250889,0.0575444,0.042147,0.0297994,0.0347024,0.0341249,0.0171893,0.0272417,0.0563702
0.0481349,0.040466,0.0377976,0.0451529,0.0742347,0.0404023,0.036195,0.0315807,0.0298343,0.0262035,0.0304578,0.0404057
0.0843015,0.0897931,0.0824586,0.0809597,0.0662924,0.0552264,0.0500744,0.0389861,0.038157,0.0357729,0.0399489,0.0400019
