0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
6.06508e-11,3.89553e-11,2.69419e-11,2.82444e-11,2.8516e-11,3.43065e-11,2.68947e-11,1.2855e-11,5.15759e-11,2.9184e-11,1.15925e-11,2.37972e-11
2.73901e-09,2.02117e-09,1.85246e-09,9.13341e-10,1.01831e-09,8.61681e-10,1.24364e-09,8.48958e-10,9.2805e-10,7.01588e-10,5.89427e-10,1.31691e-09
1.92869e-08,3.19409e-08,4.17304e-08,2.43819e-08,2.05895e-08,1.61373e-08,1.61374e-08,1.22668e-08,1.05167e-08,8.60284e-09,6.55792e-09,9.48857e-09
4.33999e-07,5.2265e-07,6.16939e-07,5.83188e-07,4.88097e-07,3.26989e-07,3.51974e-07,3.74179e-07,2.88361e-07,1.81718e-07,2.17294e-07,2.47706e-07
3.69293e-06,8.93005e-06,1.56345e-05,1.69948e-05,1.98265e-05,1.44778e-05,1.25818e-05,6.93994e-06,1.24317e-05,2.10138e-05,1.23682e-05,3.91915e-06
6.89371e-06,2.90659e-05,4.94637e-05,3.43867e-05,6.96802e-05,3.8684e-05,1.73624e-05,1.2953e-05,3.263e-05,6.07748e-05,3.16857e-05,7.5053e-06
1.35494e-05,6.54191e-05,0.000133725,6.33583e-05,9.42877e-05,5.98051e-05,3.15302e-05,1.8612e-05,4.26087e-05,9.17146e-05,5.21891e-05,1.76173e-05
4.34864e-05,6.46705e-05,0.000180523,9.73039e-05,9.84307e-05,5.7491e-05,3.65886e-05,2.3673e-05,6.65856e-05,0.000132577,6.84085e-05,5.31901e-05
2.37243e-05,7.55827e-05,0.000185231,0.000108469,0.000184169,0.000108093,5.04393e-05,2.42069e-05,7.24112e-05,0.000154435,8.48146e-05,3.45696e-05
2.46686e-05,0.000175492,0.000356544,0.000170969,0.000201143,0.000100405,3.43924e-05,3.74927e-05,6.71304e-05,0.000128209,8.3147e-05,4.46325e-05
4.0684e-05,0.000139919,0.000376999,0.000350215,0.000322299,0.000148105,6.55837e-05,4.48734e-05,7.06941e-05,0.000136817,9.31354e-05,4.67105e-05
5.16518e-05,9.91099e-05,0.000233902,0.000182687,0.000445985,0.000199443,7.36162e-05,6.53079e-05,8.75111e-05,0.000158978,0.000104478,7.98402e-05
5.20542e-05,0.000126789,0.000208465,0.000400387,0.000757559,0.000374189,0.000106214,4.17478e-05,0.00013156,0.000228458,0.00012436,7.56137e-05
4.38072e-05,0.000134939,0.000272953,0.00043267,0.00091309,0.000497178,9.50009e-05,8.08989e-05,8.71304e-05,0.000122826,5.19717e-05,5.91599e-05
0.000118083,0.000298943,0.000505008,0.000399397,0.000938292,0.000502048,0.000147548,9.56739e-05,0.000148223,0.000242325,0.000120432,0.00013655
9.75319e-05,0.000330689,0.000630712,0.000456589,0.00078779,0.000359164,0.000160242,0.000144767,0.000181348,0.000334807,0.000180945,0.000124001
0.000211739,0.000320885,0.000747334,0.000740365,0.00107733,0.000538723,0.00014337,0.000107957,0.000219256,0.000269463,0.000135474,0.000243684
0.000151419,0.000531804,0.00121408,0.000593862,0.00104479,0.000529361,0.000100456,8.35665e-05,0.00012451,0.00028995,0.000156766,0.000243741
0.00018894,0.000601156,0.00125962,0.000957787,0.00130881,0.000557299,0.000126908,0.000125901,0.000167915,0.000231076,0.000193897,0.000165561
0.000269805,0.000594111,0.00121394,0.000917057,0.00182413,0.000915245,0.000155931,0.000128556,0.000210304,0.000265521,0.000182626,0.000356538
0.000188246,0.000683668,0.0014265,0.000882957,0.00170324,0.000860656,0.00016694,0.000280468,0.000380399,0.000501385,0.000281607,0.00028877
0.00021978,0.000658334,0.00130804,0.00107636,0.00155234,0.000784378,0.000216701,0.000203573,0.000376069,0.000696976,0.000367466,0.000364917
0.000227618,0.000765045,0.00156365,0.00102344,0.0015627,0.000681444,0.000178938,0.000248252,0.000605048,0.00119788,0.000732506,0.000447242
0.000299746,0.0008231,0.00150075,0.00082326,0.00199892,0.00104399,0.000301322,0.0003196,0.000485893,0.000836398,0.000381635,0.00048911
0.00037084,0.000651259,0.00112833,0.00153275,0.00307369,0.001665,0.000459274,0.000429775,0.000620728,0.00122556,0.000774119,0.000534152
0.000519157,0.000835174,0.00143637,0.00213171,0.00402104,0.00211799,0.000272806,0.00034404,0.00065639,0.00146621,0.00090231,0.000739553
0.000622731,0.000607087,0.00165979,0.00248403,0.00461069,0.00187504,0.000344264,0.000377504,0.000890518,0.00201878,0.00129215,0.000851607
0.000578813,0.00148184,0.00325002,0.00163668,0.00385872,0.00188918,0.000404774,0.000436926,0.00126836,0.00248785,0.00133753,0.00106323
0.000668794,0.00210131,0.00429034,0.00232996,0.00285581,0.00124124,0.000726146,0.00063,0.00150257,0.00302675,0.00207434,0.00133024
0.000950681,0.00252771,0.00495904,0.00267272,0.00566651,0.00280513,0.000769954,0.000691522,0.00133698,0.00328808,0.00217928,0.00152925
0.00128813,0.00335329,0.00729303,0.00515119,0.00752999,0.00418542,0.0011974,0.00082554,0.00172784,0.003186,0.0019672,0.0017179
0.0012941,0.00485523,0.0109336,0.00544047,0.0075431,0.00316101,0.00153061,0.00138396,0.00158674,0.00322633,0.00207885,0.00177059
0.00135161,0.00565904,0.0129048,0.00630717,0.00958934,0.00471979,0.00165831,0.0013388,0.00169149,0.00350804,0.00220957,0.0020024
0.00155844,0.00685493,0.0152833,0.00959385,0.0108204,0.0056655,0.0016934,0.00127711,0.00295579,0.00592887,0.00331749,0.00207933
0.00216962,0.00703931,0.015371,0.00728723,0.0112971,0.00564981,0.00181222,0.0012256,0.00309963,0.00620749,0.00390039,0.00258577
0.00183568,0.00787268,0.0178233,0.00962614,0.0146955,0.00895202,0.00263944,0.00123065,0.00388115,0.00785559,0.00517365,0.00273835
0.00199384,0.00960978,0.0211616,0.0120147,0.023469,0.0117615,0.00233361,0.00154781,0.00541853,0.0107444,0.00708606,0.00403096
0.00326695,0.0119163,0.0253627,0.0166689,0.0276931,0.0127452,0.00273872,0.00258333,0.00435177,0.00982465,0.00605742,0.00472715
0.00432023,0.00980731,0.0248161,0.0207725,0.0371256,0.0190484,0.00403675,0.00307265,0.0065208,0.0126478,0.00795752,0.00454736
0.00340573,0.0110331,0.0234917,0.0216612,0.0482884,0.0232005,0.00370833,0.00234121,0.00695232,0.0145919,0.00770369,0.00422965
0.0048357,0.0131807,0.0277957,0.0277316,0.0493322,0.0244068,0.00530595,0.00258577,0.00818598,0.0182142,0.00981392,0.00521703
0.0199758,0.0317001,0.0350634,0.0311592,0.0165404,0.0164364,0.0132545,0.0106513,0.0158016,0.031897,0.0255305,0.0189936
0.00705881,0.0199634,0.0339047,0.0322199,0.0454538,0.0213647,0.00584634,0.00322531,0.013117,0.0314615,0.0161226,0.00580928
0.00502345,0.0179296,0.0390255,0.0194549,0.0466611,0.0224626,0.00617264,0.00376817,0.0145195,0.0290757,0.0137425,0.00521554
0.00508732,0.017449,0.0423968,0.0284607,0.0384162,0.0182052,0.0064901,0.00367782,0.0128641,0.0294503,0.0149966,0.00510577
0.00284356,0.0196792,0.0437431,0.0324482,0.0312198,0.0137526,0.00569745,0.00371352,0.0132967,0.0285929,0.0131602,0.00384346
0.00237497,0.0186195,0.041341,0.0137115,0.0280247,0.0129502,0.00529328,0.002437,0.014034,0.0291355,0.0140717,0.0040214
0.00461801,0.0257661,0.0376636,0.0166611,0.0188725,0.0127788,0.0352008,0.0174852,0.00933978,0.021286,0.010656,0.00409913
0.00645033,0.0258372,0.0379605,0.0215584,0.0143763,0.0161436,0.0343528,0.0168111,0.00725883,0.0177932,0.0104276,0.00414214
0.00769971,0.0267514,0.0415476,0.015917,0.0176674,0.0194184,0.0378159,0.020034,0.00898473,0.0200468,0.0116924,0.00502154
0.00440732,0.0226725,0.0405115,0.0174158,0.0155896,0.0121764,0.03297,0.0167568,0.00851256,0.0204148,0.0117127,0.00294196
0.00428814,0.0217942,0.0403797,0.0227195,0.013844,0.0105982,0.034023,0.0168039,0.00923655,0.0199945,0.0106181,0.00249189
0.00474896,0.0197176,0.0381891,0.0206122,0.0143747,0.0122253,0.0314307,0.0170546,0.00862224,0.0180936,0.0111856,0.0047267
0.0024449,0.0207843,0.0435851,0.0163185,0.0106461,0.0140267,0.0285006,0.0145088,0.0073154,0.0181526,0.0101801,0.004315
0.00179639,0.0192585,0.0420941,0.0213503,0.00715436,0.0136402,0.0319516,0.0166272,0.00781775,0.0184301,0.00973302,0.00435913
0.00258305,0.0215619,0.0417721,0.0179603,0.00833729,0.017873,0.044363,0.0219022,0.00900882,0.0187518,0.00846921,0.00211345
0.00369344,0.0215871,0.0397372,0.0200279,0.00713583,0.0181925,0.0455452,0.0217963,0.00881202,0.0199527,0.00887609,0.00227118
0.0052825,0.0146092,0.0318896,0.0157656,0.00429354,0.0213213,0.0483796,0.0244255,0.00655031,0.0178271,0.00929206,0.0035143
0.00206714,0.0134195,0.0292303,0.0176084,0.0054462,0.0177467,0.0397644,0.0191549,0.00497199,0.0111847,0.00719378,0.00274901
0.00198816,0.00861279,0.0226148,0.013203,0.00441941,0.0182091,0.0394469,0.0201525,0.00570414,0.0100979,0.00596919,0.00224966
0.00128901,0.00961282,0.0221651,0.0117865,0.00549755,0.0150414,0.037202,0.0183585,0.00486315,0.00943757,0.00555436,0.00239743
0.00127117,0.0110262,0.0233588,0.0110773,0.00345256,0.0130753,0.0325085,0.0165675,0.00591076,0.0120385,0.00609504,0.00175606
0.0011469,0.0122441,0.0270573,0.0152366,0.00627963,0.00741721,0.0160121,0.00784652,0.00575405,0.0133694,0.00755407,0.00178187
0.0112662,0.0251573,0.0392299,0.0235059,0.0127632,0.030215,0.045552,0.0268972,0.0144617,0.0176486,0.0125538,0.00612928
0.00719213,0.0255849,0.034582,0.0152642,0.00463941,0.018138,0.0448322,0.0224396,0.00573315,0.0111479,0.00565458,0.0015777
0.00552688,0.023399,0.0332093,0.0151161,0.00631001,0.0142626,0.0392324,0.0204829,0.00459614,0.00862082,0.0044221,0.00164265
0.00443649,0.0200944,0.0311785,0.0142114,0.00501695,0.0182056,0.0397065,0.020223,0.00313013,0.00920318,0.00538635,0.00134048
0.00519089,0.0187705,0.0285405,0.0117943,0.00412193,0.0177565,0.0397386,0.0201874,0.00306743,0.00594128,0.0041554,0.00184622
0.00468961,0.020078,0.0285446,0.0140648,0.00407607,0.0159206,0.0386667,0.019747,0.00440237,0.0064359,0.00421339,0.00202829
0.00567209,0.0167334,0.0221793,0.00954737,0.00225811,0.0152674,0.036253,0.018214,0.00704655,0.0214475,0.0128232,0.00381663
0.00422387,0.0194173,0.0333811,0.0184509,0.00494554,0.0157305,0.0370461,0.0169338,0.00605867,0.0170176,0.00933258,0.00298138
0.00588176,0.0231462,0.0392853,0.0194735,0.00481326,0.0174584,0.043904,0.0213817,0.00713516,0.0155512,0.00869136,0.00266819
0.00429551,0.0264654,0.0447557,0.0209643,0.00364989,0.0195649,0.0499801,0.0243452,0.00434175,0.0130054,0.00740508,0.00113862
0.00431576,0.0225015,0.040101,0.0169919,0.00423596,0.0172584,0.0423219,0.0206635,0.00396681,0.010344,0.00581504,0.00204396
0.00760853,0.0221133,0.0339356,0.0143095,0.00535256,0.0162291,0.0415683,0.0204071,0.0103276,0.0215937,0.013035,0.00439124
0.00530673,0.0203221,0.0354442,0.0166912,0.00481483,0.0168561,0.0402301,0.0196753,0.0101969,0.0244237,0.0132174,0.0026362
0.0040301,0.0188171,0.0335385,0.0172111,0.00456189,0.0166462,0.0376763,0.0180148,0.0113009,0.0260657,0.0126099,0.0018695
0.00495042,0.0185731,0.0264,0.0152975,0.00483566,0.0104485,0.0173874,0.00925752,0.0100136,0.0215484,0.0122527,0.00275135
0.00650345,0.0122697,0.023968,0.0171508,0.0187342,0.0175373,0.0217154,0.0121527,0.00549352,0.0105279,0.0103349,0.00886904
0.0171768,0.0123298,0.0248178,0.0327257,0.0431385,0.0294799,0.0209642,0.022631,0.0124523,0.0113505,0.0123998,0.0209947
0.00968813,0.00707199,0.0176642,0.0315115,0.0634883,0.0346117,0.0218998,0.0181892,0.00883531,0.0083184,0.00954801,0.0180921
0.00980043,0.00779286,0.013789,0.0312737,0.0607117,0.0253386,0.0177303,0.0164347,0.00784624,0.00413808,0.0117588,0.0238823
0.0120634,0.0124766,0.0145898,0.0223764,0.0555758,0.0290362,0.0225898,0.0147049,0.00734431,0.00507659,0.00803585,0.0171508
0.00888858,0.00828078,0.0115299,0.0224577,0.0513258,0.030649,0.0261372,0.0188669,0.0119761,0.00935152,0.0127489,0.0179145
0.00944445,0.00751367,0.0137857,0.0223233,0.049718,0.0245039,0.0220421,0.0148204,0.0107851,0.00883172,0.00675944,0.0172702
0.00667815,0.00860522,0.0168426,0.0215741,0.0426407,0.0230043,0.0122567,0.016439,0.00894172,0.00902787,0.0106948,0.0148592
0.00313302,0.00880899,0.0133756,0.0235524,0.0450415,0.0204616,0.0168408,0.0228666,0.0117001,0.0055955,0.00467933,0.0098496
0.00460225,0.00585891,0.0128765,0.0216352,0.0450036,0.0286865,0.0232595,0.0253852,0.0123574,0.00614254,0.00573204,0.00759265
0.00324853,0.00567682,0.0116294,0.0229156,0.0480067,0.0302245,0.0190886,0.0258978,0.015146,0.00737541,0.00489094,0.00579016
0.00521667,0.00720388,0.013032,0.0157555,0.0423762,0.0237708,0.0142422,0.0215375,0.0111234,0.00732693,0.00261231,0.00815315
0.00534653,0.00846346,0.0157391,0.0156816,0.0347038,0.0151754,0.021821,0.0440546,0.0225175,0.00651087,0.00766467,0.00985126
0.00252584,0.0089184,0.0166856,0.0141601,0.0269249,0.0105318,0.0156904,0.0367705,0.0211309,0.00826649,0.00510144,0.0050706
0.00362154,0.00588669,0.0135176,0.0143174,0.0265463,0.0124702,0.00996016,0.034723,0.0209721,0.00762396,0.00386916,0.00716659
0.00427536,0.00574822,0.00935191,0.0142364,0.0293151,0.0174667,0.0134382,0.0398904,0.0207382,0.00817676,0.00647826,0.00587825
0.00295719,0.00496687,0.00962832,0.0165251,0.0319928,0.0181877,0.0149886,0.0365454,0.0167444,0.00437721,0.0045238,0.00265175
0.0062784,0.011506,0.017095,0.0172485,0.0333865,0.0204794,0.0162398,0.0367393,0.0198815,0.0107605,0.00949211,0.00817872
0.00248432,0.011107,0.0269499,0.0190146,0.0251866,0.0153044,0.0135253,0.0310251,0.0144067,0.00886052,0.00495215,0.00442006
0.00283676,0.0122639,0.0265871,0.0219781,0.0238527,0.0143976,0.0150117,0.0284742,0.0159167,0.00911921,0.00542817,0.0055761
0.00303236,0.0137825,0.0297352,0.0146498,0.0237784,0.0134881,0.0167026,0.0333329,0.0143047,0.00735766,0.00473235,0.00308409
0.00255561,0.0126098,0.0308109,0.0230393,0.0264127,0.014931,0.0160268,0.033511,0.0180287,0.00795529,0.00453549,0.00393633
0.00443335,0.0132344,0.0283387,0.0216124,0.0204135,0.0120926,0.0131292,0.0309831,0.0144717,0.00769273,0.00559714,0.00772736
0.00647523,0.0105998,0.025649,0.0102491,0.0267263,0.0146472,0.00853491,0.0249252,0.015444,0.00819374,0.00775576,0.0123782
0.00572719,0.00850683,0.0226801,0.0173748,0.0257919,0.0148683,0.00566285,0.0189192,0.00965334,0.00529671,0.00549472,0.0106204
0.00627606,0.00842154,0.0200267,0.0176396,0.0206232,0.0122983,0.00486899,0.0134288,0.00955335,0.00749975,0.00903524,0.0110992
0.00467701,0.0107622,0.0240444,0.0133255,0.0154919,0.010084,0.0108362,0.017234,0.00888554,0.00540388,0.00502462,0.00996457
0.00652667,0.00989909,0.0229337,0.0174749,0.019353,0.0101773,0.00597047,0.0103169,0.00637608,0.00431472,0.00615128,0.010853
