0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-49.5056,2.33024,1.20408,0.382149,0.152529,0.24529,-0.21671,-0.310805,0.153248,0.69835,-0.129523,0.00978606,0.150158,0.141985,0.0518146,-0.190912,0.0790037,0.0854198,-0.0693933,0.475411
-29.3525,1.92951,-0.153852,0.0923911,0.0865871,0.240301,0.117969,-0.20419,-0.408517,-0.179376,-0.0348974,-0.107417,-0.188587,0.197348,-0.301622,-0.0477388,0.189984,-0.0602648,0.402715,-0.13201
-26.207,2.14243,0.375768,-0.492218,0.734457,-0.0847057,-0.69551,-0.276666,-0.348995,-0.286925,-0.254187,-0.57335,-0.378992,-0.128792,-0.201797,0.0900426,0.133085,-0.136266,0.0662473,0.306764
-24.6841,2.55702,0.207886,0.065008,0.218418,-0.496407,-0.472289,-0.696504,-0.212269,-0.0509705,-0.360742,-0.652795,-0.225782,0.204527,-0.32728,-0.310988,-0.255151,-0.164749,0.286281,0.389065
-24.1736,2.78919,0.0864155,0.385534,0.182002,-0.76927,-0.463103,-0.653984,-0.17165,-0.139966,-0.429232,-0.331035,-0.161105,-0.186791,-0.380188,-0.127446,-0.129355,-0.281102,-0.174985,0.284651
-23.6295,2.96555,-0.146999,0.1254,0.146698,-0.68438,-0.293824,-1.04523,-0.561862,-0.0759071,-0.516136,-0.409288,-0.117096,0.154256,-0.358615,-0.511149,-0.257184,-0.330408,0.0185927,0.412834
-23.2565,3.27213,0.0487225,0.0819147,0.226068,-0.684605,-0.486396,-0.848164,-0.555595,-0.019794,-0.13915,-0.393216,-0.02539,0.00222766,-0.386837,-0.276871,-0.0577211,-0.314752,-0.239626,0.518511
-22.952,3.18811,0.0938722,0.0504037,0.14059,-0.467754,-0.187207,-0.849907,-0.585967,-0.318418,-0.329074,-0.28602,0.0996547,0.0591952,-0.446845,-0.158782,-0.207944,-0.431642,-0.132986,0.363123
