-4.183,1.49647,-0.227289,0.506357,0.153713,0.11675,0.396849,0.49442,0.712507,0.452058,-0.0478709,0.19298,-0.142316,-0.0643587,0.22697,-0.00298304,0.329654,0.208123,0.0575349,0.0817656
-5.36518,1.38528,-0.230242,0.817183,0.492828,0.286479,0.40373,0.228538,0.758277,0.626651,-0.0701434,-0.0324717,-0.488233,0.0159189,0.256096,0.195509,0.15802,0.215886,0.250424,-0.0334657
-5.2812,1.12282,-0.480282,0.647248,0.311236,0.330911,0.436433,0.307936,0.599406,0.381933,-0.116626,0.107168,-0.445171,-0.223196,0.278886,0.0653577,0.466288,0.131907,0.0719321,0.111939
-4.89643,1.29727,-0.159808,0.43963,0.337942,0.536156,0.258095,0.118907,0.325387,0.322325,-0.0494857,0.217767,-0.453079,-0.231936,0.306982,0.192238,0.569292,0.267584,0.429742,-0.00307418
-4.45653,1.33475,-0.578852,0.332415,0.218232,0.296521,0.357328,0.514269,0.429429,0.265825,-0.303957,-0.013845,-0.236947,0.0136627,0.191933,0.167928,0.389732,0.353065,0.437693,0.114935
-4.49049,1.37936,-0.360303,0.664291,0.220114,0.314463,0.324777,0.363886,0.300074,0.0429133,-0.0557297,0.00614652,-0.155461,-0.0692549,0.205092,0.136041,0.142158,0.200076,0.379865,0.352281
-4.52863,1.40689,-0.44344,0.560962,0.187198,0.000573933,0.418144,0.402036,0.280717,0.197076,0.0225373,0.260028,-0.242197,0.0163133,0.32964,0.0550851,0.105665,0.259379,0.580572,0.23668
-4.4993,1.21765,-0.585155,0.577265,0.337,0.335924,0.423317,0.155306,0.42206,0.249816,0.0872442,-0.149406,-0.449668,-0.110966,0.390137,0.266675,0.316585,0.307407,0.260404,0.322539
-4.2608,1.41946,-0.48215,0.703991,0.204253,0.306981,0.122087,0.221601,0.587062,0.323491,-0.0637048,-0.11699,-0.396734,0.000138586,0.208047,0.141638,0.463528,0.12806,0.0983646,0.175705
-4.22694,1.70535,-0.466511,0.467147,0.0910838,0.239853,0.537555,0.253738,0.399734,0.133126,-0.135873,-0.00844131,-0.289152,-0.173288,0.144548,0.110653,0.415173,0.540496,0.193262,-0.115356
-4.19657,1.75427,-0.504112,0.731878,0.0234206,0.191939,0.5973,0.167941,0.34473,0.148332,0.0130391,0.127635,-0.393122,-0.191875,0.140159,0.0585402,0.375003,0.461319,0.276605,-0.0857173
-4.13602,1.7763,-0.287207,0.806157,-0.130179,0.046692,0.370122,0.379288,0.387097,0.134807,-0.143788,0.0612026,-0.199734,-0.0817365,0.01677,-0.110382,0.490766,0.430024,0.132792,-0.0728196
-3.25149,0.862681,-0.164788,0.289077,0.300543,0.270547,0.031657,0.196471,0.457081,0.336481,-0.0633472,-0.147699,-0.15655,-0.0182819,0.0998554,0.0402843,0.253513,0.19755,0.0457212,0.0262733
-2.34122,1.06805,-0.0424876,0.656905,0.794967,0.463425,0.356039,0.49221,0.257288,0.178624,0.124116,0.284504,0.134813,0.0233247,0.0668833,-0.00571711,-0.115472,-0.0957345,0.0717869,0.159033
-2.87139,1.15647,-0.0196496,0.696807,0.662754,0.203929,0.366734,0.47811,0.281839,0.252096,0.231331,0.118693,-0.323329,-0.0682159,0.382749,0.133669,0.0515157,0.110283,-0.00582685,-0.153141
-2.9959,1.25431,-0.024314,0.511812,0.542459,0.235642,0.0938201,0.127944,0.266334,0.140398,0.0622886,0.440317,0.078899,-0.0582221,0.0632307,0.292311,0.0891889,0.159488,0.036283,-0.146101
-3.36346,1.2309,-0.129256,0.60864,0.593331,0.292282,0.201655,0.265233,0.38697,0.0857916,0.0914339,0.26405,-0.0869332,-0.151243,0.124305,0.176349,-0.0247995,0.103657,0.0998973,0.0387868
-3.30838,1.46826,-0.0755408,0.456646,0.377995,0.406891,0.375161,0.209272,0.298681,0.169453,-0.0214614,-0.0145236,-0.154962,-0.107795,0.270136,0.157862,0.237018,0.113977,0.17611,0.0481953
-3.58656,1.48505,0.0201195,0.739605,0.420045,0.139508,0.347534,0.23385,0.560874,0.245109,-0.0170868,0.0902219,-0.229252,0.0203804,0.172462,-0.00908272,0.0791943,0.305441,0.177119,0.0442656
-3.99385,1.65163,-0.0992149,0.774725,0.300184,0.0505861,-0.0533251,0.435916,0.571254,0.244689,-0.0710406,0.0837759,-0.388738,-0.117862,0.180912,-0.102037,0.225801,0.363453,0.36405,-0.234808
-3.91703,1.53326,-0.0237501,0.415637,0.247531,-0.010123,0.21478,0.560239,0.539895,-0.0495866,-0.220359,-0.063398,-0.151626,-0.176242,0.187155,0.0309145,0.109596,0.211075,0.229081,0.0809322
-4.06539,1.75245,-0.276144,0.273317,0.375582,0.225568,0.365694,0.610421,0.3921,-0.0103586,-0.390372,-0.0982275,-0.248805,-0.0527155,0.374172,0.0728572,0.0860826,0.354816,0.160939,-0.131483
-4.10195,1.50844,-0.273516,0.556865,0.098508,0.230743,0.48444,0.470564,0.321643,0.126825,-0.200515,0.0844428,-0.272516,-0.142421,0.118502,-0.0590765,0.110372,0.273395,0.135699,-0.0381744
-4.21624,1.50777,-0.216704,0.664173,0.0933413,0.202145,0.484093,0.546521,0.328244,0.249425,0.12987,-0.165056,-0.497979,-0.20512,0.182255,0.0117765,0.0180046,0.289877,0.337078,-0.115192
-4.44386,1.55057,-0.490143,0.621785,0.556978,0.15127,0.438439,0.601333,0.596816,0.00314984,-0.049078,-0.267903,-0.452823,-0.305773,0.0423915,0.0568891,0.0408679,0.411897,0.285246,0.159444
-4.21742,1.55982,-0.455705,0.619073,0.143586,0.0583268,0.246196,0.719095,0.52957,0.221174,-0.157575,-0.220131,-0.2363,-0.261106,0.050083,-0.0931612,0.0237138,0.103258,0.170694,0.0162462
-2.61628,0.780117,-0.384312,0.765904,0.0863038,-0.0637637,0.344764,0.299445,0.674463,0.37459,-0.0555053,0.132896,0.248808,0.356119,0.200248,-0.0413542,0.314798,0.411948,0.188032,-0.229549
-3.89941,1.2544,-0.254207,0.92036,0.462232,0.261975,0.365686,0.626459,0.800913,0.469829,-0.168439,-0.0876504,0.140913,0.235556,0.141082,-0.0676965,0.155978,0.254653,0.0759387,-0.183113
-5.30734,1.28034,-0.215161,0.83637,0.291164,0.0219476,0.244453,0.313156,0.410746,0.32132,-0.18298,-0.0519908,0.0399587,-0.115675,0.0801972,0.302566,0.234728,0.331655,0.262033,-0.0694249
-4.95446,1.4406,-0.296841,0.697618,0.165829,0.0445923,0.296095,0.279999,0.167373,0.194549,0.137976,0.000310372,-0.390984,-0.057549,0.262771,0.149252,0.280135,0.216018,0.194965,-0.0859645
-4.81305,1.28356,-0.26711,0.454689,-0.187592,0.254466,0.597497,0.0499213,-0.0625585,-0.0107276,0.0965682,-0.0109566,-0.443323,-0.12341,0.36241,0.0502116,0.229043,0.219079,0.358716,-0.0841303
-4.65854,1.24999,-0.25763,0.447208,0.04107,0.22511,0.620765,0.348562,0.309477,-0.042241,-0.414017,-0.0106611,-0.300353,-0.0585199,0.257883,0.200109,0.267261,0.210359,0.38519,0.0428211
-4.51067,1.3376,-0.367142,0.638286,0.0896686,0.211981,0.549379,0.227981,0.110586,0.0264004,-0.263987,-0.256637,-0.203895,0.0858257,0.296265,0.164712,0.375906,0.275841,0.28077,-0.0136377
-4.58177,1.44125,-0.206225,0.635335,0.141598,0.0121397,0.404689,0.298395,0.249502,0.00507693,-0.507856,-0.0829921,-0.0241775,0.192449,0.0996887,-0.0307236,0.272221,0.457944,0.286143,-0.0108748
-4.32708,1.46786,-0.340734,0.418397,0.0219516,0.110616,0.272138,0.277223,0.46596,0.033132,-0.291872,-0.0373533,-0.120477,-0.0869646,0.157312,0.223458,0.211103,0.328712,0.427489,0.247125
-4.15343,1.51237,-0.402466,0.691766,-0.189935,-0.178219,0.335524,0.292515,0.546244,0.229598,-0.251229,-0.0193829,-0.173996,-0.0900645,0.180574,0.196007,0.482747,0.369518,0.115731,0.0698996
-4.18414,1.5854,-0.593024,0.64564,0.146925,0.0241356,0.313958,0.318026,0.319249,0.22079,-0.157764,-0.21151,-0.380847,0.00846927,0.433477,0.433764,0.400123,0.233224,0.129759,-0.0536761
-4.33382,1.56391,-0.516834,0.490947,0.218249,0.184777,0.41887,0.185898,0.154109,0.11739,-0.0507239,-0.336705,-0.120764,-0.0472948,0.363217,0.386646,0.260899,0.392481,0.136483,-0.0436849
-4.37323,1.66669,-0.576277,0.552695,-0.0466574,0.140424,0.568071,0.230186,0.288617,0.0941602,-0.138835,-0.222192,-0.169394,-0.10259,0.239993,0.0188618,0.513239,0.317361,0.31829,0.0811795
-3.12559,1.30677,-0.709659,0.599238,0.0211198,0.0876504,0.310679,0.169227,0.413656,0.148342,-0.285732,-0.0528039,-0.383248,-0.110683,0.197554,0.225276,0.438871,0.26526,0.0808755,0.1468
-1.98214,1.17919,-0.0932584,0.370604,0.562762,0.394035,0.32538,0.377361,0.436785,0.322182,0.0350712,0.173063,-0.0276321,-0.147952,0.116752,0.226977,0.153884,0.155502,0.195564,-0.00543121
-2.65911,1.27797,-0.204845,0.584842,0.521804,0.417283,0.343273,0.301987,0.444683,0.475851,0.11506,-0.0772332,-0.209073,0.297995,0.0420008,-0.0643269,0.112775,-0.017798,0.015228,-0.0598643
-2.80502,1.29783,-0.170536,0.792334,0.7398,-0.0351928,0.143467,0.25795,0.449209,0.0841184,-0.177562,0.121441,-0.0630932,-0.0130065,0.218947,0.323817,0.0571981,0.216084,0.0225099,-0.237257
-3.47924,1.0348,-0.296206,0.563146,0.475558,0.107499,0.37825,0.307634,0.281934,0.075059,0.0440474,0.248484,0.112293,-0.0748655,-0.123167,0.103267,0.204577,0.247214,0.246769,0.0924144
-3.41342,1.24784,-0.0732274,0.743463,0.510277,0.0759232,0.197426,0.153769,0.557944,0.192551,-0.135527,-0.00857109,-0.12852,0.0739946,0.342486,-0.0561147,-0.117783,0.0719497,0.382874,0.17821
-3.69986,1.26409,-0.0241834,0.556408,0.408284,0.35687,0.277844,0.07821,0.389491,0.358738,-0.0754431,0.00248359,-0.327578,-0.114525,0.147282,0.193922,0.209207,0.102278,0.12919,-0.166022
-3.69847,1.52644,-0.305045,0.450827,0.121653,0.199252,0.254677,0.24793,0.390749,0.170511,-0.105182,0.0906078,-0.176748,0.00774462,0.146271,0.11717,0.130351,0.261495,0.260115,-0.0608619
-4.00188,1.48993,-0.262919,0.525483,-0.0763138,0.184938,0.43105,0.136285,0.226536,0.0393464,0.0660772,0.0864862,-0.0849529,-0.105019,-0.00347185,0.0620916,0.218607,0.371681,0.187014,-0.101018
-4.22583,1.55656,0.0568796,0.668943,0.0982137,0.00960055,0.348223,0.208986,0.138764,0.225315,0.189738,0.140594,-0.1338,-0.145838,-0.0889314,0.0795799,0.228281,0.446767,0.156495,-0.083523
-3.3033,1.46855,0.448588,0.716722,0.339543,0.240055,0.234603,0.198154,0.509024,0.383689,0.00213624,-0.0174649,0.0216806,-0.149445,0.224531,0.298831,0.165207,0.224765,-0.0287097,0.0934047
-5.57555,1.97148,-0.12329,0.631379,0.423462,0.273827,0.603578,0.343765,0.48609,0.41034,0.0633684,0.290114,-0.091733,-0.0766534,0.121244,0.152044,0.0835658,0.135287,0.120108,0.0868979
-5.76543,2.26514,-0.0110427,0.501343,0.241892,0.379148,0.369506,0.181134,0.384983,0.233789,-0.017046,0.106069,-0.0863611,-0.0723641,0.366965,0.0130746,0.025876,0.330902,0.212174,0.146852
-5.29885,1.7794,-0.303965,0.595181,0.121668,0.30514,0.725266,0.51615,0.401535,0.0280916,-0.184712,-0.0549057,-0.231724,-0.173386,0.0660724,0.172833,0.255828,0.271655,0.309202,0.0981851
-4.06844,0.671873,-0.571243,0.379276,0.26067,0.476118,0.402704,0.453573,0.617239,0.373918,-0.111868,-0.196364,-0.389934,-0.27804,0.184366,0.189919,0.171459,0.412417,0.229268,0.090459
-3.93923,0.645446,-0.607771,0.408158,0.303248,0.16383,0.00873052,0.388141,0.72051,0.380559,-0.181566,-0.0649543,-0.229804,-0.140923,0.369843,0.268181,0.251129,0.342442,0.320719,0.0805433
-3.99868,1.0149,-0.401182,0.442811,0.24252,0.250492,0.451993,0.414965,0.221778,-0.0270685,-0.0684502,0.0492859,-0.15792,-0.0328759,0.113738,0.401978,0.175537,0.195879,0.1657,0.0776783
-4.0467,1.31107,-0.395021,0.482067,0.180497,0.412255,0.273217,0.143583,0.298127,0.359275,-0.154918,-0.016279,-0.448632,-0.144389,0.331439,0.150859,0.291896,0.21369,0.163919,-0.118584
-3.81899,1.13826,-0.383267,0.249065,0.110485,0.531765,0.347626,0.160089,0.38416,0.211614,-0.259138,-0.074259,-0.232753,-0.148733,0.453395,0.29931,0.253256,-0.0185511,0.0957237,0.00522558
-3.8498,1.24233,-0.23884,0.280778,0.248674,0.245446,0.0297972,0.305654,0.486876,0.219616,-0.150992,0.0686059,-0.285163,-0.132795,0.304308,0.144173,0.480922,0.0246469,0.0608001,-0.134791
-3.6724,1.36983,-0.449939,0.44953,0.125297,0.188991,0.297073,0.44553,0.320643,0.277631,-0.150029,-0.149946,-0.238541,-0.0417121,0.392977,0.176372,0.316321,0.185492,-0.000266638,0.0633396
-3.84654,1.59678,-0.476047,0.470471,0.131765,0.220255,0.180922,0.376741,0.433217,0.30023,-0.305983,-0.0377157,-0.103683,-0.0561398,0.36935,0.259052,0.371425,0.1435,0.107444,0.0194537
-4.09495,1.51399,-0.17693,0.724507,0.387219,0.0396073,0.122025,0.125496,0.491485,0.434388,-0.184837,-0.209792,-0.15737,-0.14558,0.426387,0.268565,0.259123,0.323294,0.205581,0.0362981
-3.68335,1.02673,0.100653,0.911949,0.418835,0.12815,0.0550557,-0.00526887,0.474097,0.2499,-0.122194,0.178761,-0.209852,-0.0298597,0.302264,0.428672,0.242036,0.159255,0.0640188,0.035713
-3.95435,1.60466,0.133448,0.915388,0.451492,0.469877,0.337958,-0.0217995,0.415547,0.462566,0.0646505,0.12023,-0.0714543,-0.0705929,0.235908,0.282242,0.137776,0.387582,0.250384,0.0766982
-5.85841,1.33797,-0.36887,0.75676,0.449113,0.43348,0.256258,0.0858006,0.495147,0.279492,-0.204556,-0.119447,-0.00364289,-0.0563819,0.314038,0.331806,0.393234,0.544893,0.330174,0.0414733
-5.65973,1.58682,-0.183917,0.830095,0.442391,0.226158,0.336524,0.212264,0.642459,0.192085,-0.330696,-0.0658791,0.165405,0.0581358,0.172642,0.0221685,0.202512,0.630591,0.334985,-0.0428242
-4.93171,1.41683,-0.321364,0.814321,0.244606,0.361267,0.246479,-0.11409,0.358991,0.154997,-0.148072,0.00467873,-0.123523,-0.105687,0.17729,0.090105,0.323597,0.371178,0.299124,0.00465426
-2.60104,0.806386,-0.0832409,0.845227,0.570478,0.19233,0.244285,0.430276,0.484962,0.543948,0.240802,0.443391,-0.0346946,-0.375051,-0.204369,-0.147622,0.15969,0.132835,0.0551579,0.00597946
-2.94658,1.44252,-0.0724574,0.639494,0.595205,0.343171,0.244596,0.365647,0.405251,0.513813,0.119045,0.108346,-0.0501424,-0.0290636,0.0858401,0.164838,0.0562322,0.220722,0.175097,0.0234335
-3.03676,1.60348,-0.0817208,0.352323,0.164948,0.192391,0.597369,0.222156,0.272667,0.216272,0.121206,0.35725,-0.176878,-0.27396,-0.040013,0.227004,0.0859465,0.373667,0.431025,-0.178721
-3.2268,1.4453,0.0255332,0.319121,0.154341,0.0235446,0.507464,0.517476,0.589108,0.377844,0.154784,0.350097,0.0646638,-0.146796,-0.0802708,0.138654,0.146223,-0.11422,0.000688887,0.056399
-3.6874,1.55395,0.117284,0.270102,0.150911,0.139923,0.655333,0.376701,0.47446,0.382064,-0.168373,-0.0877937,0.0172348,-0.0806335,-0.00497507,0.183939,0.255978,0.184165,0.306471,0.20643
-3.82412,1.65041,0.142583,0.338391,0.144114,0.0343551,0.676262,0.458039,0.652595,0.509216,-0.216449,0.141525,-0.220709,-0.158594,-0.119282,0.0920226,0.403282,0.199172,0.176219,-0.0148525
-4.00868,1.7043,-0.403701,0.351926,0.165173,0.250301,0.502442,0.431623,0.609138,0.544544,-0.240806,-0.263927,-0.12913,-0.0898601,0.0951968,0.0750523,0.382752,0.260534,0.133356,-0.0721174
-4.42934,1.65879,-0.31293,0.167029,0.0691207,0.307656,0.43242,0.446464,0.734287,0.514098,0.0186206,0.0739142,-0.258768,-0.119816,0.0545651,0.0237939,0.0613957,0.078858,0.125666,-0.0775923
-4.08544,1.25859,-0.334257,0.382133,-0.0241275,0.0646624,0.755454,0.496976,0.518475,0.288612,-0.0803771,0.0952185,-0.0902403,-0.258321,-0.0199105,0.184131,0.148408,0.440494,0.127187,-0.186242
-1.97438,1.06534,-0.233454,0.452035,0.608461,0.367324,0.36162,0.357958,0.475512,0.621812,0.042894,0.0551637,-0.212342,-0.171353,0.163225,-0.121766,0.105688,0.190205,-0.00723421,0.00723154
-3.07886,1.49479,0.315634,0.724217,0.374697,0.056182,0.417826,0.458438,0.613137,0.421274,-0.0596831,0.00181665,0.0685345,0.146278,0.20622,0.0826932,0.100376,-0.12836,0.105781,0.124159
-3.35867,1.39911,0.263239,0.790361,0.365313,-0.189927,0.443953,0.584603,0.311431,-0.0102885,-0.0088156,0.017038,-0.0538867,-0.0031699,0.214631,0.161949,0.115685,0.158898,0.0889523,-0.0040159
-3.88081,1.44619,0.213622,0.344474,0.346309,0.0448714,0.190402,0.721357,0.509738,0.207721,0.333882,-0.0239484,-0.198611,0.146285,0.330471,-0.156721,0.0589884,0.126685,0.114679,-0.0148006
-2.62313,1.12381,-0.226817,0.512277,0.162991,0.229839,0.35744,0.358981,0.417494,0.0277793,-0.151343,-0.0793343,-0.230824,0.0265901,0.451488,0.156313,-0.00420013,-0.0368999,0.230807,0.225775
-2.71005,1.28833,0.190374,0.760862,0.470309,0.372449,0.228212,0.285767,0.589754,0.434052,-0.0444046,0.0875593,0.0658769,-0.0549998,-0.0119439,0.00149503,0.199479,0.138555,0.247967,0.158804
-4.99775,1.35771,-0.0493485,0.648476,0.642236,0.313246,0.0257443,0.58704,0.638355,0.278623,-0.0590069,0.136823,-0.0330772,-0.0252588,0.0786992,-0.106397,-0.0148175,0.209374,0.084786,-0.0121057
-5.15077,1.23269,-0.100402,0.44627,0.456283,0.631086,0.118328,0.299491,0.632252,0.351802,-0.2295,0.161273,-0.142368,-0.0737373,-0.141858,-0.0906597,-0.165404,-0.179469,-0.0313749,0.237161
-4.82533,1.37227,-0.0627992,0.531193,0.190756,0.455315,0.184209,0.177433,0.573959,0.438107,0.0759732,0.142194,-0.16531,-0.14934,0.0314275,-0.0448526,0.105232,0.0100447,0.00345579,0.0021448
-4.65798,1.51108,-0.456012,0.135736,0.368751,0.608934,0.298704,0.297531,0.370668,0.366149,-0.041932,0.0747272,0.0495206,-0.121467,0.10348,0.0427152,0.208726,0.0568098,0.247829,0.0307518
-4.77491,1.30168,-0.280535,0.761233,0.685108,0.563238,0.237584,0.35453,0.451026,0.230885,0.0931662,0.0550227,-0.368085,-0.0571428,0.119427,0.0946491,0.258734,0.198026,0.264969,0.0173653
-4.62889,1.56777,-0.175305,0.375664,0.413998,0.7231,0.349287,0.30818,0.365554,0.361124,-0.117318,-0.100052,-0.256613,-0.155206,0.339241,0.238451,0.41768,0.229556,0.332208,0.0533523
-4.56704,1.50721,-0.341943,0.715866,0.341883,0.478884,0.517879,0.215213,0.44658,0.347416,-0.0426127,0.0299624,-0.308161,-0.242715,0.14305,0.065772,0.265728,0.12765,0.203599,0.16104
-4.76296,1.63488,-0.236272,0.524034,0.300888,0.649252,0.494532,0.3377,0.28388,0.278717,0.00524639,0.129512,-0.490547,-0.300231,0.186805,0.155285,0.116776,0.202169,0.0543969,0.16985
-4.54925,1.72746,-0.263228,0.742202,0.380168,0.235965,0.0508091,0.0633326,0.314807,0.41851,0.113505,0.361388,-0.0919172,-0.178282,0.0462983,0.0327941,0.12882,0.260222,0.217329,0.106338
-4.6392,1.96889,-0.153492,0.713609,0.255447,0.337586,0.163823,0.132606,0.496876,0.402003,0.125334,0.245969,-0.172996,-0.084004,0.190412,-0.144107,0.14238,0.166131,0.14971,0.20034
-4.80909,1.84442,-0.159104,0.612781,0.0426649,0.366544,0.339497,0.224656,0.341253,0.203304,-0.00861345,0.123982,-0.125051,0.136379,0.256242,-0.0739308,0.0992933,0.198968,0.311416,0.149412
-4.6866,1.97497,-0.196233,0.652935,-0.0338101,0.284454,0.36165,0.219169,0.247549,0.408982,-0.0188004,0.095208,0.0109017,0.0814852,0.345628,0.152465,0.35507,0.148636,-0.0241955,0.0721124
-1.93248,0.966893,-0.220551,0.507404,0.459904,0.430516,0.190688,0.222913,0.365934,0.44035,0.00048918,-0.0699163,-0.0792628,0.121107,0.227892,0.0170919,0.213349,0.151139,-0.0497607,-0.0680651
-2.59156,1.43867,-0.0300439,0.560729,0.695059,0.177319,0.275286,0.531878,0.47923,0.453802,0.0674522,0.133084,-0.319219,-0.0260344,0.158557,0.135544,0.0865351,-0.00523547,0.173881,-0.0311283
-2.99987,1.45243,0.11358,0.521265,0.543894,0.192494,0.526333,0.244399,0.203808,0.262645,-0.0761343,0.127277,-0.10434,-0.09022,0.232991,0.221781,0.215094,0.280197,0.112461,-0.0250209
-3.05745,1.15914,-0.271892,0.596425,0.457837,0.00838924,0.0239046,0.239097,0.478017,0.207766,0.059862,0.330027,-0.0162626,-0.0885765,0.156179,0.461074,-0.0490811,0.0828127,0.108315,0.123545
